t_seconds,soc_percent
1349,99.9261039229625
1350,99.92767763571422
1351,99.92921783421289
1352,99.93072523218798
1353,99.93220052816916
1354,99.93364440581
1355,99.93505753420479
1356,99.93644056819858
1357,99.93779414869064
1358,99.93911890293148
1359,99.9404154448135
1360,99.94168437515543
1361,99.94292628198083
1362,99.9441417407905
1363,99.94533131482922
1364,99.94649555534674
1365,99.94763500185324
1366,99.94875018236934
1367,99.94984161367073
1368,99.95090980152774
1369,99.95195524093965
1370,99.95297841636409
1371,99.95397980194151
1372,99.95495986171498
1373,99.95591904984512
1374,99.95685781082064
1375,99.95777657966427
1376,99.95867578213438
1377,99.95955583492226
1378,99.96041714584521
1379,99.96126011403554
1380,99.96208513012553
1381,99.96289257642842
1382,99.96368282711559
1383,99.96445624838998
1384,99.96521319865575
1385,99.96595402868438
1386,99.96667908177722
1387,99.96738869392455
1388,99.96808319396133
1389,99.96876290371956
1390,99.96942813817739
1391,99.97007920560509
1392,99.97071640770794
1393,99.971340039766
1394,99.97195039077098
1395,99.97254774356013
1396,99.97313237494727
1397,99.97370455585117
1398,99.974264551421
1399,99.97481262115926
1400,99.97534901904199
1401,99.97587399363645
1402,99.97638778821641
1403,99.97689064087477
1404,99.97738278463392
1405,99.97786444755376
1406,99.97833585283733
1407,99.97879721893432
1408,99.9792487596422
1409,99.97969068420538
1410,99.98012319741211
1411,99.98054649968945
1412,99.98096078719607
1413,99.98136625191319
1414,99.98176308173355
1415,99.98215146054848
1416,99.9825315683331
1417,99.9829035812297
1418,99.98326767162945
1419,99.98362400825215
1420,99.98397275622456
1421,99.98431407715681
1422,99.98464812921736
1423,99.98497506720625
1424,99.98529504262686
1425,99.9856082037561
1426,99.98591469571315
1427,99.98621466052667
1428,99.98650823720064
1429,99.98679556177878
1430,99.98707676740756
1431,99.98735198439795
1432,99.98762134028577
1433,99.98788495989079
1434,99.98814296537459
1435,99.98839547629717
1436,99.98864260967233
1437,99.9888844800219
1438,99.98912119942884
1439,99.98935287758916
1440,99.98957962186272
1441,99.98980153732305
1442,100.0
